연료원,지역,거래일,충전량 합계(Wh),방전량 합계(Wh)
ESS,경상남도,2023-07-06,162236733,147170125
ESS,경상북도,2023-07-06,403902603,365674840
ESS,광주시,2023-07-06,11343920,9976400
ESS,대구시,2023-07-06,14200978,12306172
ESS,대전시,2023-07-06,283680,226960
ESS,부산시,2023-07-06,11342764,10046536
ESS,서울시,2023-07-06,800360,705680
ESS,세종시,2023-07-06,8552580,7595840
ESS,울산시,2023-07-06,2100060,1746440
ESS,인천시,2023-07-06,43712281,38492173
ESS,전라남도,2023-07-06,2447082517,2196786943
ESS,전라북도,2023-07-06,306932105,266833436
ESS,제주도,2023-07-06,45742334,40298138
ESS,충청남도,2023-07-06,563960664,498102222
ESS,충청북도,2023-07-06,224534103,200013269
ESS,강원도,2023-07-07,277570544,265128819
ESS,경기도,2023-07-07,86701462,75606654
ESS,경상남도,2023-07-07,39957361,29576634
ESS,경상북도,2023-07-07,122695551,120104296
ESS,광주시,2023-07-07,1280920,709400
ESS,대구시,2023-07-07,3124262,2308472
ESS,대전시,2023-07-07,29400,6840
ESS,부산시,2023-07-07,2725044,2095136
ESS,서울시,2023-07-07,800240,705560
ESS,세종시,2023-07-07,1244900,1040520
ESS,울산시,2023-07-07,183220,116520
ESS,인천시,2023-07-07,42937481,35013215
ESS,전라남도,2023-07-07,251560585,161749994
ESS,전라북도,2023-07-07,31358460,21253479
ESS,제주도,2023-07-07,70802386,56623779
ESS,충청남도,2023-07-07,234624768,206871319
ESS,충청북도,2023-07-07,71177545,60972718
ESS,강원도,2023-07-08,354040453,313690398
ESS,경기도,2023-07-08,84164033,73242003
ESS,경상남도,2023-07-08,46868679,39059759
ESS,경상북도,2023-07-08,297236347,299286028
ESS,광주시,2023-07-08,10049360,8727800
ESS,대구시,2023-07-08,8631776,7307422
ESS,대전시,2023-07-08,281400,227120
ESS,부산시,2023-07-08,1257932,800184
ESS,서울시,2023-07-08,685040,596880
ESS,세종시,2023-07-08,5514360,4775940
ESS,울산시,2023-07-08,122160,13400
ESS,인천시,2023-07-08,19042336,27914597
ESS,전라남도,2023-07-08,1654002285,1486259782
ESS,전라북도,2023-07-08,282710350,243292234
ESS,제주도,2023-07-08,50645616,48743121
ESS,충청남도,2023-07-08,384953760,335217670
ESS,충청북도,2023-07-08,180907800,158968334
ESS,강원도,2023-07-09,210272027,175007103
ESS,경기도,2023-07-09,42475786,35132593
ESS,경상남도,2023-07-09,71495107,52019239
ESS,경상북도,2023-07-09,300650413,205562705
ESS,광주시,2023-07-09,6770400,5724920
ESS,대구시,2023-07-09,11511494,9878094
ESS,대전시,2023-07-09,186000,138880
ESS,부산시,2023-07-09,5452284,4563592
ESS,서울시,2023-07-09,296400,235600
ESS,세종시,2023-07-09,3253920,2786180
ESS,울산시,2023-07-09,1254560,1042500
ESS,인천시,2023-07-09,33320365,22195555
ESS,전라남도,2023-07-09,1591224274,1361444671
ESS,전라북도,2023-07-09,183201148,159517587
ESS,제주도,2023-07-09,76193631,61560683
ESS,충청남도,2023-07-09,268260979,231050218
ESS,충청북도,2023-07-09,137035932,120355201
ESS,강원도,2023-07-10,365522477,316604779
ESS,경기도,2023-07-10,96460384,83857085
ESS,경상남도,2023-07-10,144723837,122750042
ESS,경상북도,2023-07-10,409804183,346126866
ESS,광주시,2023-07-10,10931160,9544320
ESS,대구시,2023-07-10,14044856,12063208
ESS,대전시,2023-07-10,285120,226440
ESS,부산시,2023-07-10,10051388,8679096
ESS,서울시,2023-07-10,648440,557600
ESS,세종시,2023-07-10,6083600,5293080
ESS,울산시,2023-07-10,1654680,1402680
ESS,인천시,2023-07-10,45818979,30508970
ESS,전라남도,2023-07-10,2134792523,1898201609
ESS,전라북도,2023-07-10,297767212,263968732
ESS,제주도,2023-07-10,94826473,81895893
ESS,충청남도,2023-07-10,570454340,488869444
ESS,충청북도,2023-07-10,216754605,190072382
ESS,강원도,2023-07-11,114702641,98108776
ESS,경기도,2023-07-11,26265514,20529700
ESS,경상남도,2023-07-11,69708145,58416276
ESS,경상북도,2023-07-11,198676144,163949460
ESS,광주시,2023-07-11,2560200,1442040
ESS,대구시,2023-07-11,8371430,5911070
ESS,대전시,2023-07-11,74480,42640
ESS,부산시,2023-07-11,3013732,2655656
ESS,서울시,2023-07-11,68640,20520
ESS,세종시,2023-07-11,1933220,1629140
ESS,울산시,2023-07-11,487720,344520
ESS,인천시,2023-07-11,12808611,18633923
ESS,전라남도,2023-07-11,565903388,480355323
ESS,전라북도,2023-07-11,81803269,65818497
ESS,제주도,2023-07-11,87522521,72089602
ESS,충청남도,2023-07-11,235803711,206449482
ESS,충청북도,2023-07-11,62607985,51884413
ESS,강원도,2023-07-12,307572252,283867084
ESS,경기도,2023-07-12,73213455,62100310
ESS,경상남도,2023-07-12,78138194,65730815
ESS,경상북도,2023-07-12,297648694,329987108
ESS,광주시,2023-07-12,4598200,4113600
ESS,대구시,2023-07-12,11226362,9791436
ESS,대전시,2023-07-12,230280,179240
ESS,부산시,2023-07-12,5591016,4354312
ESS,서울시,2023-07-12,472000,395320
ESS,세종시,2023-07-12,6125400,5274140
ESS,울산시,2023-07-12,1665900,1404120
ESS,인천시,2023-07-12,21832679,20821174
ESS,전라남도,2023-07-12,1011943950,878290672
ESS,전라북도,2023-07-12,248748662,215970170
ESS,제주도,2023-07-12,90769542,78717397
ESS,충청남도,2023-07-12,352134071,304833995
ESS,충청북도,2023-07-12,186746912,166102317
ESS,강원도,2023-07-13,103513980,78987825
ESS,경기도,2023-07-13,12785414,7896274
ESS,경상남도,2023-07-13,68075539,55276837
ESS,경상북도,2023-07-13,216113796,119117499
ESS,광주시,2023-07-13,2900440,2148480
ESS,대구시,2023-07-13,4913106,5178522
ESS,대전시,2023-07-13,52360,22240
ESS,부산시,2023-07-13,4032172,3649552
ESS,서울시,2023-07-13,65920,9360
ESS,세종시,2023-07-13,725880,398260
ESS,울산시,2023-07-13,379060,250480
ESS,인천시,2023-07-13,2567255,640403
ESS,전라남도,2023-07-13,611522468,493352527
ESS,전라북도,2023-07-13,56158750,42445727
ESS,제주도,2023-07-13,90231598,76754433
ESS,충청남도,2023-07-13,68402185,48069882
ESS,충청북도,2023-07-13,37259534,28856573
ESS,강원도,2023-07-14,82121667,68612865
ESS,경기도,2023-07-14,8807055,4174007
ESS,경상남도,2023-07-14,30897211,21432769
ESS,경상북도,2023-07-14,147483504,110672969
ESS,광주시,2023-07-14,1246960,480600
ESS,대구시,2023-07-14,2928310,2074038
ESS,대전시,2023-07-14,26360,480
ESS,부산시,2023-07-14,2233560,1753960
ESS,서울시,2023-07-14,49600,560
ESS,세종시,2023-07-14,317820,56780
ESS,울산시,2023-07-14,496800,137300
ESS,인천시,2023-07-14,2192306,238800
ESS,전라남도,2023-07-14,728657019,609854478
ESS,전라북도,2023-07-14,19267075,6974821
ESS,제주도,2023-07-14,96504708,83284224
ESS,충청남도,2023-07-14,26936331,7392801
ESS,충청북도,2023-07-14,17844039,8640704
ESS,강원도,2023-07-15,119452535,89457192
ESS,경기도,2023-07-15,16979712,12013239
ESS,경상남도,2023-07-15,62092729,47886923
ESS,경상북도,2023-07-15,157476400,131394128
ESS,광주시,2023-07-15,1337880,671400
ESS,대구시,2023-07-15,6693486,5543260
ESS,대전시,2023-07-15,58360,28400
ESS,부산시,2023-07-15,5114076,4249352
ESS,서울시,2023-07-15,115400,67360
ESS,세종시,2023-07-15,159620,5800
ESS,울산시,2023-07-15,858220,641560
ESS,인천시,2023-07-15,3831584,1869543
ESS,전라남도,2023-07-15,399276552,312076258
ESS,전라북도,2023-07-15,41503758,26492360
ESS,제주도,2023-07-15,96937863,87358725
ESS,충청남도,2023-07-15,52390327,32238419
ESS,충청북도,2023-07-15,23579094,14313697
ESS,강원도,2023-07-16,176408900,156584387
ESS,경기도,2023-07-16,40716700,33192079
ESS,경상남도,2023-07-16,47874190,42609327
ESS,경상북도,2023-07-16,238333165,230013241
ESS,광주시,2023-07-16,5575440,4613120
ESS,대구시,2023-07-16,9248422,7845956
ESS,대전시,2023-07-16,167360,126280
ESS,부산시,2023-07-16,3212904,2584272
ESS,서울시,2023-07-16,97920,47360
ESS,세종시,2023-07-16,1862700,1575980
ESS,울산시,2023-07-16,932320,672580
ESS,인천시,2023-07-16,7356701,4038607
ESS,전라남도,2023-07-16,1104191947,953179760
ESS,전라북도,2023-07-16,155016731,129114304
ESS,제주도,2023-07-16,88545815,83300022
ESS,충청남도,2023-07-16,167793821,135334504
ESS,충청북도,2023-07-16,86932976,72549116
ESS,강원도,2023-07-17,214107156,172779648
ESS,경기도,2023-07-17,53927250,45209133
ESS,경상남도,2023-07-17,110000101,90174938
ESS,경상북도,2023-07-17,401602362,332217326
ESS,광주시,2023-07-17,9687800,8419880
ESS,대구시,2023-07-17,13925458,12172108
ESS,대전시,2023-07-17,283680,227240
ESS,부산시,2023-07-17,10993788,8596732
ESS,서울시,2023-07-17,205800,148800
ESS,세종시,2023-07-17,4121060,3510220
ESS,울산시,2023-07-17,1651760,1401800
ESS,인천시,2023-07-17,14123507,10842656
ESS,전라남도,2023-07-17,2266080075,2014225852
ESS,전라북도,2023-07-17,268513161,233890433
ESS,제주도,2023-07-17,65394152,68112315
ESS,충청남도,2023-07-17,393080403,338424559
ESS,충청북도,2023-07-17,167173867,146822030
ESS,강원도,2023-07-18,163908879,142868390
ESS,경기도,2023-07-18,31227591,24893461
ESS,경상남도,2023-07-18,31886754,27329653
ESS,경상북도,2023-07-18,144011733,127848764
ESS,광주시,2023-07-18,3202480,2373320
ESS,대구시,2023-07-18,2621524,1851266
ESS,대전시,2023-07-18,42760,16360
ESS,부산시,2023-07-18,1814464,1741336
ESS,서울시,2023-07-18,118800,67200
ESS,세종시,2023-07-18,658340,372480
ESS,울산시,2023-07-18,201500,103360
ESS,인천시,2023-07-18,6219325,3987581
ESS,전라남도,2023-07-18,719357430,632516246
ESS,전라북도,2023-07-18,45038562,34918813
ESS,제주도,2023-07-18,96986144,79985401
ESS,충청남도,2023-07-18,86667509,63913105
ESS,충청북도,2023-07-18,55656838,44804989
ESS,강원도,2023-07-19,368965312,327398927
ESS,경기도,2023-07-19,99335565,86120861
ESS,경상남도,2023-07-19,96103841,82775436
ESS,경상북도,2023-07-19,317872666,332071961
ESS,광주시,2023-07-19,10371680,9150840
ESS,대구시,2023-07-19,13885206,12024788
ESS,대전시,2023-07-19,282720,226200
ESS,부산시,2023-07-19,4739188,4625536
ESS,서울시,2023-07-19,305720,243920
ESS,세종시,2023-07-19,4155620,3588800
ESS,울산시,2023-07-19,420680,291200
ESS,인천시,2023-07-19,27414631,22198485
ESS,전라남도,2023-07-19,2090957423,1855809622
ESS,전라북도,2023-07-19,290979966,249150271
ESS,제주도,2023-07-19,57014881,59923620
ESS,충청남도,2023-07-19,524265500,468022806
ESS,충청북도,2023-07-19,215105367,188119631
ESS,강원도,2023-07-20,365698576,328150311
ESS,경기도,2023-07-20,98411093,86182497
ESS,경상남도,2023-07-20,157265229,136961845
ESS,경상북도,2023-07-20,354136449,288518578
ESS,광주시,2023-07-20,10642320,9546640
ESS,대구시,2023-07-20,13969944,12154470
ESS,대전시,2023-07-20,283040,226680
ESS,부산시,2023-07-20,12128560,10396256
ESS,서울시,2023-07-20,745520,649240
ESS,세종시,2023-07-20,4109660,3564680
ESS,울산시,2023-07-20,1654320,1404200
ESS,인천시,2023-07-20,27482269,22564016
ESS,전라남도,2023-07-20,2174722612,1960818174
ESS,전라북도,2023-07-20,294558621,260929320
ESS,제주도,2023-07-20,19151519,15639394
ESS,충청남도,2023-07-20,542774641,487823910
ESS,충청북도,2023-07-20,220468843,196271431
ESS,강원도,2023-07-21,346887311,304632679
ESS,경기도,2023-07-21,95523202,83250128
ESS,경상남도,2023-07-21,162476339,130116957
ESS,경상북도,2023-07-21,350207162,273343910
ESS,광주시,2023-07-21,11016720,9650920
ESS,대구시,2023-07-21,13116778,11382258
ESS,대전시,2023-07-21,286240,226680
ESS,부산시,2023-07-21,12269764,10060164
ESS,서울시,2023-07-21,804520,707400
ESS,세종시,2023-07-21,4160620,3605580
ESS,울산시,2023-07-21,1662640,1405120
ESS,인천시,2023-07-21,27976889,22661120
ESS,전라남도,2023-07-21,2447318275,2163160881
ESS,전라북도,2023-07-21,301075463,260358875
ESS,제주도,2023-07-21,57499906,37274648
ESS,충청남도,2023-07-21,559305236,493496656
ESS,충청북도,2023-07-21,222342261,194124001
ESS,강원도,2023-07-22,387732786,330013616
ESS,경기도,2023-07-22,87965188,76689002
ESS,경상남도,2023-07-22,96269257,80577454
ESS,경상북도,2023-07-22,339451305,300727752
ESS,광주시,2023-07-22,1665200,1041120
ESS,대구시,2023-07-22,11420918,9863768
ESS,대전시,2023-07-22,78040,46600
ESS,부산시,2023-07-22,9368148,8248492
ESS,서울시,2023-07-22,674280,584920
ESS,세종시,2023-07-22,3529620,3035780
ESS,울산시,2023-07-22,1137540,932120
ESS,인천시,2023-07-22,55752750,31220122
ESS,전라남도,2023-07-22,296119923,217531459
ESS,전라북도,2023-07-22,102049234,86866729
ESS,제주도,2023-07-22,96369527,74234217
ESS,충청남도,2023-07-22,314364986,272801065
ESS,충청북도,2023-07-22,197355794,176129254
ESS,강원도,2023-07-23,127122168,101635312
ESS,경기도,2023-07-23,14096186,9677372
ESS,경상남도,2023-07-23,103904791,87382520
ESS,경상북도,2023-07-23,250796072,199025211
ESS,광주시,2023-07-23,3735880,2880520
ESS,대구시,2023-07-23,10108630,8651360
ESS,대전시,2023-07-23,30560,4360
ESS,부산시,2023-07-23,9212608,8057576
ESS,서울시,2023-07-23,128120,82600
ESS,세종시,2023-07-23,558120,311960
ESS,울산시,2023-07-23,1360420,1130080
ESS,인천시,2023-07-23,4774162,16986642
ESS,전라남도,2023-07-23,578984395,469975620
ESS,전라북도,2023-07-23,58792134,42269966
ESS,제주도,2023-07-23,87893495,78099741
ESS,충청남도,2023-07-23,49984281,32376284
ESS,충청북도,2023-07-23,61946754,51126320
ESS,강원도,2023-07-24,263746954,237449145
ESS,경기도,2023-07-24,75528263,63926627
ESS,경상남도,2023-07-24,77972635,71475238
ESS,경상북도,2023-07-24,322171303,281704212
ESS,광주시,2023-07-24,7888280,6782320
ESS,대구시,2023-07-24,9996158,8542166
ESS,대전시,2023-07-24,262000,208960
ESS,부산시,2023-07-24,8267060,8045816
ESS,서울시,2023-07-24,507640,422480
ESS,세종시,2023-07-24,4426060,2886780
ESS,울산시,2023-07-24,1665580,1402160
ESS,인천시,2023-07-24,21332390,17369208
ESS,전라남도,2023-07-24,1340322992,1163907495
ESS,전라북도,2023-07-24,230548175,197134001
ESS,제주도,2023-07-24,58311550,65170732
ESS,충청남도,2023-07-24,356345297,309655113
ESS,충청북도,2023-07-24,146388233,129257224
ESS,강원도,2023-07-25,321918852,295069177
ESS,경기도,2023-07-25,88302861,77927526
ESS,경상남도,2023-07-25,130508999,108967468
ESS,경상북도,2023-07-25,323593897,285915925
ESS,광주시,2023-07-25,7242360,6048280
ESS,대구시,2023-07-25,13511870,11692838
ESS,대전시,2023-07-25,222600,173960
ESS,부산시,2023-07-25,11426312,8486620
ESS,서울시,2023-07-25,790200,708400
ESS,세종시,2023-07-25,3711800,4148600
ESS,울산시,2023-07-25,1612900,1345440
ESS,인천시,2023-07-25,31809976,22589071
ESS,전라남도,2023-07-25,2241824316,2013823923
ESS,전라북도,2023-07-25,222012794,197102141
ESS,제주도,2023-07-25,54771389,45372741
ESS,충청남도,2023-07-25,426698877,370622215
ESS,충청북도,2023-07-25,161145337,141850902
ESS,강원도,2023-07-26,317834945,279542719
ESS,경기도,2023-07-26,70611541,58327929
ESS,경상남도,2023-07-26,142343798,124245306
ESS,경상북도,2023-07-26,398213571,336268818
ESS,광주시,2023-07-26,9405960,7924560
ESS,대구시,2023-07-26,13938378,11871456
ESS,대전시,2023-07-26,260360,206680
ESS,부산시,2023-07-26,12952460,11900868
ESS,서울시,2023-07-26,501520,423840
ESS,세종시,2023-07-26,8352220,7357240
ESS,울산시,2023-07-26,1673540,1398040
ESS,인천시,2023-07-26,35673625,32104599
ESS,전라남도,2023-07-26,2327519318,1987815586
ESS,전라북도,2023-07-26,286364838,247397427
ESS,제주도,2023-07-26,78504074,70743801
ESS,충청남도,2023-07-26,552291579,483626544
ESS,충청북도,2023-07-26,214283152,185440989
ESS,강원도,2023-07-27,373223392,333230532
ESS,경기도,2023-07-27,81456981,72161069
ESS,경상남도,2023-07-27,168634316,136451035
ESS,경상북도,2023-07-27,344497023,359760891
ESS,광주시,2023-07-27,11354760,9955920
ESS,대구시,2023-07-27,11546750,10053492
ESS,대전시,2023-07-27,285440,226400
ESS,부산시,2023-07-27,13522024,12576012
ESS,서울시,2023-07-27,513320,435160
ESS,세종시,2023-07-27,8537580,7607080
ESS,울산시,2023-07-27,1732280,1396000
ESS,인천시,2023-07-27,27843517,23056920
ESS,전라남도,2023-07-27,2276793716,2139134607
ESS,전라북도,2023-07-27,287612152,247593146
ESS,제주도,2023-07-27,96294890,79473472
ESS,충청남도,2023-07-27,544654477,488723919
ESS,충청북도,2023-07-27,218084386,195458238
ESS,강원도,2023-07-28,367922396,329378400
ESS,경기도,2023-07-28,85837653,75267390
ESS,경상남도,2023-07-28,147075151,138646091
ESS,경상북도,2023-07-28,354746326,317581064
ESS,광주시,2023-07-28,10033840,8745200
ESS,대구시,2023-07-28,13752602,8340698
ESS,대전시,2023-07-28,286480,225720
ESS,부산시,2023-07-28,12591752,11138164
ESS,서울시,2023-07-28,784760,687280
ESS,세종시,2023-07-28,8544580,7610300
ESS,울산시,2023-07-28,2394900,1695840
ESS,인천시,2023-07-28,27967970,22454117
ESS,전라남도,2023-07-28,2314466630,2084435419
ESS,전라북도,2023-07-28,290962698,260151281
ESS,제주도,2023-07-28,66138154,61028980
ESS,충청남도,2023-07-28,557626879,488800888
ESS,충청북도,2023-07-28,220129556,196086842
ESS,강원도,2023-07-29,367877455,320423498
ESS,경기도,2023-07-29,86158663,74858659
ESS,경상남도,2023-07-29,167683984,138291826
ESS,경상북도,2023-07-29,349227394,295252657
ESS,광주시,2023-07-29,10398560,9169600
ESS,대구시,2023-07-29,9698554,8303366
ESS,대전시,2023-07-29,287720,225960
ESS,부산시,2023-07-29,10295920,9069928
ESS,서울시,2023-07-29,770560,677640
ESS,세종시,2023-07-29,8529040,7601220
ESS,울산시,2023-07-29,2332260,1779900
ESS,인천시,2023-07-29,29244385,22136571
ESS,전라남도,2023-07-29,2309995392,2048025589
ESS,전라북도,2023-07-29,302750369,265112803
ESS,제주도,2023-07-29,75472623,60745310
ESS,충청남도,2023-07-29,549571947,487429303
ESS,충청북도,2023-07-29,217282120,192548359
ESS,강원도,2023-07-30,354661101,316352527
ESS,경기도,2023-07-30,88876063,76920315
ESS,경상남도,2023-07-30,162363861,141028661
ESS,경상북도,2023-07-30,360883633,295904072
ESS,광주시,2023-07-30,9087960,7863760
ESS,대구시,2023-07-30,9689270,8296328
ESS,대전시,2023-07-30,287440,226760
ESS,부산시,2023-07-30,10304416,9059492
ESS,서울시,2023-07-30,800480,705480
ESS,세종시,2023-07-30,8437640,7519600
ESS,울산시,2023-07-30,2145540,1461600
ESS,인천시,2023-07-30,26409058,21885642
ESS,전라남도,2023-07-30,2415490546,2167452025
ESS,전라북도,2023-07-30,295338362,259995755
ESS,제주도,2023-07-30,71061508,70067309
ESS,충청남도,2023-07-30,553273996,483055104
ESS,충청북도,2023-07-30,213589646,189962714
ESS,강원도,2023-07-31,341726066,306896260
ESS,경기도,2023-07-31,86043960,75567472
ESS,경상남도,2023-07-31,161845676,141792502
ESS,경상북도,2023-07-31,375731142,350838509
